trip_id,user_id,sex,age,date,station_code_origin,station_code_destination,duration_m
32210434,2762235,M,41,2024-01,GDL-008,GDL-105,14
32210432,710074,M,52,2024-01,GDL-049,GDL-156,19
32210431,2752351,F,37,2024-01,ZPN-018,ZPN-027,6
32210430,2220565,M,54,2024-01,GDL-036,GDL-034,5
32210428,2710615,M,23,2024-01,GDL-246,GDL-201,4
32210427,2743240,M,29,2024-01,GDL-050,GDL-125,15
32210426,656224,M,38,2024-01,GDL-005,GDL-209,15
32210425,1647115,F,31,2024-01,GDL-009,GDL-189,11
32210424,1614153,M,33,2024-01,GDL-100,GDL-015,15
32210423,115211,M,40,2024-01,GDL-196,GDL-091,11
32210422,501077,M,31,2024-01,GDL-014,GDL-114,20
32210421,2651151,M,22,2024-01,GDL-190,GDL-128,25
32210420,11740,M,43,2024-01,GDL-156,GDL-052,16
32210419,503536,M,29,2024-01,GDL-156,GDL-052,16
32210418,436502,F,30,2024-01,TLQ-007,GDL-187,17
32210417,1520654,M,37,2024-01,GDL-049,GDL-133,13
32210416,152521,M,34,2024-01,GDL-203,GDL-232,2
32210415,2431421,M,27,2024-01,GDL-195,GDL-129,21
32210414,1446115,F,33,2024-01,GDL-214,GDL-203,4
32210413,571657,M,35,2024-01,GDL-221,GDL-200,5
32210412,500665,M,26,2024-01,GDL-163,GDL-067,12
32210410,1653207,F,23,2024-01,GDL-049,GDL-138,19
32210409,2705301,M,48,2024-01,GDL-244,GDL-212,19
32210408,177717,M,40,2024-01,GDL-210,GDL-086,18
32210407,1565154,M,25,2024-01,GDL-089,GDL-177,10
32210406,13230,M,38,2024-01,GDL-190,GDL-191,3
32210405,2476513,M,30,2024-01,GDL-234,GDL-195,13
32210404,1041530,M,30,2024-01,GDL-132,GDL-049,12
32210403,1435704,M,38,2024-01,GDL-049,GDL-043,10
32210402,421740,M,27,2024-01,ZPN-051,ZPN-013,14
32210400,662511,M,49,2024-01,GDL-145,ZPN-074,16
32210399,320760,F,28,2024-01,GDL-108,GDL-198,5
32210396,101536,M,51,2024-01,GDL-128,GDL-129,3
32210395,2164,M,46,2024-01,GDL-033,GDL-091,12
32210394,167734,F,30,2024-01,ZPN-067,ZPN-066,9
32210392,555332,M,34,2024-01,GDL-183,GDL-198,14
32210391,3344003,M,25,2024-01,GDL-049,GDL-057,4
32210390,613654,F,27,2024-01,ZPN-051,ZPN-012,10
32210389,604540,M,39,2024-01,GDL-189,GDL-183,6
32210388,2240343,F,29,2024-01,GDL-129,GDL-077,9
32210387,764373,M,30,2024-01,GDL-024,GDL-107,5
32210386,561261,M,30,2024-01,GDL-099,GDL-050,9
32210385,1712320,M,29,2024-01,GDL-059,GDL-091,23
32210384,1306131,M,30,2024-01,ZPN-025,ZPN-053,4
32210383,367064,M,49,2024-01,GDL-162,GDL-056,11
32210382,203530,M,38,2024-01,GDL-004,GDL-234,10
32210381,1553255,M,44,2024-01,ZPN-065,GDL-050,22
32210380,2133453,F,29,2024-01,GDL-162,GDL-183,10
32210379,2120371,F,30,2024-01,ZPN-069,GDL-101,24
32210378,2746755,F,36,2024-01,GDL-072,GDL-209,13
32210377,2027303,M,33,2024-01,GDL-021,GDL-125,15
32210376,617127,M,37,2024-01,GDL-023,GDL-033,4
32210375,2707204,M,31,2024-01,ZPN-060,ZPN-046,9
32210374,434252,M,34,2024-01,ZPN-068,ZPN-056,7
32210373,2652171,F,26,2024-01,GDL-052,GDL-016,16
32210372,350455,M,35,2024-01,GDL-266,GDL-001,8
32210371,1672732,M,36,2024-01,GDL-067,GDL-033,16
32210369,1515654,F,30,2024-01,GDL-060,GDL-009,7
32210368,2516635,F,40,2024-01,GDL-056,GDL-033,5
32210366,2675566,F,41,2024-01,GDL-143,GDL-118,15
32210365,423021,M,28,2024-01,GDL-227,GDL-256,16
32210364,2565236,M,33,2024-01,GDL-023,GDL-062,12
32210362,2147302,F,34,2024-01,GDL-129,GDL-116,8
32210361,435165,M,41,2024-01,GDL-210,GDL-206,4
32210360,1527317,F,36,2024-01,GDL-067,GDL-107,15
32210358,2407151,M,50,2024-01,GDL-086,GDL-218,9
32210357,521304,F,35,2024-01,GDL-129,GDL-017,10
32210356,2756440,M,23,2024-01,GDL-071,GDL-183,9
32210355,25751,M,37,2024-01,GDL-054,GDL-063,18
32210354,226671,F,32,2024-01,GDL-193,GDL-107,9
32210353,156461,M,34,2024-01,GDL-009,GDL-084,14
32210352,604166,M,36,2024-01,GDL-007,GDL-032,9
32210351,1706074,M,49,2024-01,GDL-200,GDL-179,10
32210350,334020,M,29,2024-01,GDL-059,GDL-122,16
32210349,1374271,F,32,2024-01,GDL-186,GDL-217,21
32210348,613131,M,37,2024-01,GDL-056,GDL-033,3
32210347,415437,F,35,2024-01,GDL-110,GDL-113,5
32210345,172200,M,36,2024-01,GDL-203,GDL-100,14
32210344,1234062,M,54,2024-01,GDL-007,GDL-032,10
32210343,514767,F,48,2024-01,GDL-110,GDL-098,7
32210342,750544,F,33,2024-01,GDL-111,GDL-049,14
32210340,2716012,M,39,2024-01,GDL-131,GDL-033,15
32210339,1017673,F,55,2024-01,GDL-050,GDL-041,12
32210338,2625755,M,56,2024-01,GDL-098,GDL-094,7
32210337,2756534,F,21,2024-01,ZPN-010,ZPN-053,9
32210336,2711415,F,35,2024-01,GDL-251,GDL-001,18
32210334,1364427,M,34,2024-01,GDL-050,GDL-041,13
32210333,766612,F,52,2024-01,GDL-071,GDL-136,15
32210332,723701,M,27,2024-01,ZPN-055,ZPN-048,3
32210331,224053,M,43,2024-01,GDL-039,GDL-031,5
32210330,654544,M,30,2024-01,GDL-193,GDL-107,9
32210328,730166,F,42,2024-01,GDL-112,GDL-193,11
32210327,2404300,F,25,2024-01,GDL-049,GDL-045,10
32210326,526424,M,32,2024-01,GDL-090,GDL-107,6
32210325,1675776,M,25,2024-01,GDL-192,GDL-100,15
32210324,1734224,F,28,2024-01,GDL-090,GDL-088,8
32210322,1476632,M,60,2024-01,GDL-101,GDL-216,13
32210321,3342733,M,27,2024-01,GDL-080,GDL-101,5
32210320,2767,M,31,2024-01,GDL-049,GDL-200,12
32210319,162542,M,33,2024-01,GDL-237,GDL-211,16
32210318,767024,F,39,2024-01,GDL-022,GDL-009,4
32210317,47374,M,41,2024-01,GDL-089,GDL-001,10
32210315,1041500,F,29,2024-01,GDL-246,GDL-267,22
32210314,2463260,M,55,2024-01,GDL-033,GDL-211,22
32210313,2732160,M,24,2024-01,GDL-006,GDL-227,11
32210312,2732656,F,37,2024-01,GDL-065,GDL-132,5
32210310,2651151,M,22,2024-01,GDL-268,GDL-190,4
32210308,222701,M,76,2024-01,GDL-036,GDL-018,14
32210307,2707606,M,29,2024-01,GDL-010,GDL-123,12
32210306,2756636,M,19,2024-01,GDL-184,GDL-163,3
32210305,1267737,F,27,2024-01,GDL-031,GDL-129,13
32210304,1634501,F,23,2024-01,GDL-018,GDL-069,8
32210302,271277,M,32,2024-01,GDL-060,GDL-079,23
32210301,2507760,M,27,2024-01,GDL-197,GDL-190,21
32210300,2760401,F,26,2024-01,GDL-010,GDL-123,12
32210299,2754026,M,25,2024-01,GDL-112,GDL-198,9
32210298,2534042,F,25,2024-01,GDL-049,GDL-046,7
32210297,2577427,M,31,2024-01,GDL-229,GDL-106,10
32210296,121636,M,50,2024-01,GDL-077,GDL-144,23
32210293,2651534,F,37,2024-01,GDL-056,GDL-140,27
32210291,2420416,M,30,2024-01,GDL-208,GDL-137,14
32210290,1376441,M,31,2024-01,GDL-184,GDL-163,2
32210289,1037432,M,28,2024-01,GDL-067,GDL-137,11
32210288,2742724,M,33,2024-01,GDL-197,GDL-190,22
32210287,310313,F,51,2024-01,GDL-004,GDL-227,11
32210285,2630304,M,36,2024-01,ZPN-066,ZPN-046,6
32210282,1565,F,38,2024-01,GDL-062,GDL-111,18
32210281,2202266,M,28,2024-01,GDL-048,GDL-205,18
32210280,2746675,M,25,2024-01,GDL-268,GDL-254,12
32210279,312301,M,58,2024-01,GDL-150,ZPN-064,16
32210278,454360,M,28,2024-01,GDL-111,GDL-198,7
32210277,1553750,M,44,2024-01,GDL-049,GDL-030,6
32210275,276661,M,37,2024-01,GDL-049,GDL-132,14
32210273,1122011,M,36,2024-01,GDL-112,GDL-210,28
32210272,106367,M,61,2024-01,GDL-016,GDL-087,11
32210271,205106,M,52,2024-01,GDL-162,GDL-007,22
32210270,1120075,M,28,2024-01,GDL-071,GDL-078,6
32210269,315411,M,31,2024-01,GDL-008,GDL-054,9
32210268,2746672,F,27,2024-01,GDL-268,GDL-254,13
32210267,20276,M,46,2024-01,GDL-113,GDL-107,5
32210266,265672,M,58,2024-01,GDL-203,GDL-031,16
32210265,2003551,M,30,2024-01,GDL-230,GDL-203,2
32210264,1277270,M,26,2024-01,GDL-165,TLQ-007,7
32210263,2024476,M,30,2024-01,GDL-073,GDL-144,18
32210261,2303645,F,26,2024-01,GDL-021,GDL-009,4
32210259,520504,M,32,2024-01,GDL-237,GDL-183,3
32210258,2555333,M,28,2024-01,ZPN-012,ZPN-010,11
32210257,347531,M,52,2024-01,exZPN-014,GDL-198,25
32210255,735476,M,56,2024-01,GDL-164,GDL-166,4
32210254,2224445,M,59,2024-01,TLQ-009,TLQ-009,9
32210253,657750,M,32,2024-01,GDL-131,ZPN-046,11
32210252,160243,M,34,2024-01,ZPN-036,ZPN-031,3
32210251,11732,M,52,2024-01,GDL-135,GDL-043,4
32210250,2255531,M,29,2024-01,GDL-048,GDL-191,9
32210249,2554627,F,33,2024-01,GDL-031,GDL-217,9
32210248,463626,M,48,2024-01,ZPN-002,GDL-041,30
32210247,62126,M,44,2024-01,GDL-089,GDL-022,4
32210246,1303563,M,37,2024-01,GDL-268,GDL-162,12
32210244,10407,M,48,2024-01,GDL-237,GDL-033,6
32210241,436714,M,31,2024-01,GDL-237,GDL-034,7
32210239,441551,M,43,2024-01,GDL-112,GDL-014,3
32210238,5514,M,53,2024-01,GDL-104,GDL-091,11
32210237,2015021,F,37,2024-01,GDL-104,GDL-141,29
32210236,2270305,M,37,2024-01,GDL-163,GDL-159,5
32210235,564611,M,30,2024-01,GDL-193,GDL-091,6
32210234,2603007,M,34,2024-01,TLQ-002,TLQ-008,4
32210232,436202,M,56,2024-01,GDL-103,GDL-033,17
32210231,2764666,F,39,2024-01,GDL-028,GDL-107,6
32210230,2746755,F,36,2024-01,GDL-060,GDL-072,6
32210229,422001,M,39,2024-01,GDL-168,GDL-184,8
32210228,2736676,M,22,2024-01,ZPN-069,ZPN-003,9
32210227,2564125,M,53,2024-01,ZPN-048,ZPN-055,4
32210226,2735513,F,27,2024-01,GDL-159,GDL-167,11
32210224,1405734,F,27,2024-01,GDL-069,GDL-155,33
32210223,2276076,F,23,2024-01,GDL-098,GDL-009,7
32210222,1776062,M,33,2024-01,GDL-049,GDL-042,11
32210221,2416463,F,26,2024-01,ZPN-020,ZPN-069,4
32210220,562350,F,39,2024-01,GDL-010,GDL-005,6
32210219,2400247,M,54,2024-01,GDL-210,GDL-186,9
32210218,1366302,M,25,2024-01,GDL-060,GDL-063,5
32210217,1037721,M,30,2024-01,GDL-091,GDL-100,18
32210216,2726526,M,29,2024-01,GDL-145,GDL-218,5
32210213,677776,M,34,2024-01,GDL-104,GDL-131,24
32210212,2765133,F,46,2024-01,GDL-184,GDL-167,12
32210211,2641037,M,41,2024-01,ZPN-067,ZPN-037,13
32210210,657241,M,21,2024-01,GDL-020,GDL-020,15
32210208,1533012,M,29,2024-01,GDL-049,GDL-013,10
32210206,1142160,M,31,2024-01,GDL-012,GDL-237,14
32210205,544517,M,34,2024-01,GDL-214,GDL-090,3
32210204,2563421,M,45,2024-01,GDL-198,GDL-031,15
32210203,447400,M,35,2024-01,GDL-023,GDL-204,14
32210201,216620,M,40,2024-01,GDL-187,GDL-020,20
32210199,2510054,M,57,2024-01,GDL-240,GDL-036,13
32210198,2753201,M,29,2024-01,GDL-022,GDL-208,10
32210197,777532,M,43,2024-01,ZPN-071,GDL-139,10
32210196,417106,M,32,2024-01,GDL-067,GDL-090,17
32210194,2007376,M,36,2024-01,GDL-079,GDL-104,8
32210191,224053,M,43,2024-01,GDL-036,GDL-039,6
32210190,2353761,M,36,2024-01,ZPN-020,ZPN-068,2
32210189,2166137,M,47,2024-01,GDL-208,GDL-137,12
32210188,202144,M,33,2024-01,GDL-073,GDL-032,9
32210187,33710,M,47,2024-01,ZPN-029,ZPN-012,2
32210186,1011073,M,40,2024-01,GDL-067,GDL-200,19
32210185,531743,M,48,2024-01,GDL-087,GDL-093,2
32210184,1731210,M,30,2024-01,GDL-016,GDL-129,19
32210183,431214,M,46,2024-01,GDL-073,GDL-010,11
32210181,2752533,F,43,2024-01,GDL-159,GDL-076,10
32210180,2710675,M,33,2024-01,GDL-066,GDL-204,6
32210178,670271,F,29,2024-01,GDL-185,GDL-056,11
32210177,250374,F,31,2024-01,GDL-006,GDL-094,25
32210176,366347,M,27,2024-01,ZPN-058,ZPN-073,6
32210175,110000,M,46,2024-01,GDL-155,GDL-150,4
32210174,1307451,M,28,2024-01,GDL-193,GDL-246,10
32210173,1671101,F,25,2024-01,GDL-094,GDL-052,15
32210172,435660,M,32,2024-01,GDL-185,GDL-056,11
32210171,615213,M,30,2024-01,GDL-009,GDL-015,9
32210170,1705233,M,54,2024-01,GDL-226,GDL-173,6
32210169,2175344,F,41,2024-01,GDL-009,GDL-092,6
32210168,2762766,F,26,2024-01,GDL-009,GDL-016,12
32210167,173751,M,54,2024-01,GDL-160,GDL-047,17
32210166,510053,F,30,2024-01,GDL-049,GDL-063,5
32210165,317347,M,33,2024-01,GDL-054,GDL-032,4
32210164,170713,M,30,2024-01,GDL-113,GDL-109,6
32210163,434346,M,63,2024-01,GDL-049,GDL-068,14
32210162,65167,M,46,2024-01,GDL-084,GDL-032,17
32210161,573202,M,30,2024-01,GDL-167,GDL-056,14
32210160,2527511,M,27,2024-01,GDL-097,GDL-088,10
32210156,456533,F,36,2024-01,GDL-048,GDL-156,17
32210155,357602,M,47,2024-01,GDL-027,GDL-188,25
32210154,1354510,M,24,2024-01,GDL-127,GDL-187,18
32210152,1262454,M,25,2024-01,GDL-013,GDL-134,7
32210151,2766035,M,41,2024-01,GDL-239,GDL-033,10
32210149,170314,M,48,2024-01,GDL-036,GDL-177,17
32210147,42345,M,46,2024-01,GDL-048,GDL-014,12
32210146,267374,F,34,2024-01,GDL-166,GDL-184,5
32210145,1533262,M,44,2024-01,GDL-090,GDL-004,7
32210144,726150,F,22,2024-01,GDL-067,GDL-183,5
32210143,566134,M,33,2024-01,GDL-079,GDL-140,20
32210142,1647704,M,42,2024-01,GDL-174,GDL-140,9
32210141,447262,F,36,2024-01,GDL-010,GDL-052,9
32210139,3342551,M,33,2024-01,ZPN-033,GDL-158,16
32210138,307645,M,42,2024-01,GDL-070,GDL-156,10
32210136,1234062,M,54,2024-01,GDL-183,GDL-007,3
32210135,2563567,M,50,2024-01,ZPN-055,ZPN-055,5
32210134,1653322,M,20,2024-01,ZPN-067,GDL-174,12
32210133,2760305,F,25,2024-01,GDL-132,GDL-082,23
32210132,1671241,F,38,2024-01,GDL-199,GDL-001,16
32210131,112376,F,29,2024-01,GDL-071,GDL-130,12
32210130,151476,M,29,2024-01,GDL-013,GDL-135,2
32210129,2354537,F,39,2024-01,GDL-063,GDL-049,5
32210128,657437,F,33,2024-01,GDL-026,GDL-091,13
32210127,564165,M,31,2024-01,GDL-065,GDL-127,9
32210126,244161,M,26,2024-01,GDL-050,GDL-017,14
32210125,766612,F,52,2024-01,GDL-073,GDL-071,9
32210123,3344410,F,54,2024-01,GDL-195,GDL-178,14
32210122,450657,M,56,2024-01,GDL-210,GDL-086,10
32210120,2762513,M,28,2024-01,GDL-060,GDL-127,22
32210119,264470,M,32,2024-01,GDL-015,GDL-106,15
32210118,110036,M,34,2024-01,GDL-021,GDL-241,17
32210117,1234423,M,31,2024-01,GDL-078,GDL-024,8
32210116,1410005,M,60,2024-01,GDL-009,GDL-117,14
32210115,2577060,F,31,2024-01,GDL-026,GDL-104,2
32210112,2440147,M,29,2024-01,GDL-208,GDL-124,18
32210111,2344012,F,48,2024-01,GDL-067,GDL-083,5
32210110,521452,M,44,2024-01,GDL-106,GDL-208,19
32210109,1327714,M,25,2024-01,GDL-016,GDL-065,6
32210108,2122673,F,43,2024-01,GDL-090,GDL-188,12
32210107,1171735,M,29,2024-01,GDL-080,GDL-009,10
32210105,1560075,F,36,2024-01,GDL-239,GDL-106,8
32210104,771012,M,35,2024-01,GDL-104,ZPN-070,18
32210101,152414,M,32,2024-01,GDL-061,GDL-044,5
32210100,2165100,F,41,2024-01,GDL-051,GDL-033,4
32210099,2313644,M,27,2024-01,GDL-031,GDL-198,9
32210098,2765117,M,24,2024-01,GDL-067,GDL-070,5
32210097,2641331,M,27,2024-01,TLQ-015,GDL-194,5
32210096,2105375,F,27,2024-01,GDL-200,GDL-220,6
32210095,2747150,F,28,2024-01,GDL-147,GDL-132,10
32210094,1002675,F,30,2024-01,GDL-121,GDL-047,12
32210093,2164,M,46,2024-01,GDL-003,GDL-033,13
32210092,2507224,M,27,2024-01,GDL-087,GDL-101,5
32210090,115445,M,54,2024-01,GDL-025,GDL-104,3
32210089,764274,M,30,2024-01,GDL-121,GDL-047,13
32210088,770347,M,31,2024-01,GDL-193,GDL-192,4
32210087,2763266,M,43,2024-01,GDL-107,GDL-102,8
32210086,1763154,M,38,2024-01,GDL-212,GDL-192,4
32210085,2574030,M,22,2024-01,GDL-045,GDL-211,13
32210084,2315263,F,21,2024-01,GDL-205,GDL-061,8
32210083,701632,F,32,2024-01,GDL-183,GDL-104,15
32210082,336355,M,32,2024-01,GDL-002,GDL-019,8
32210081,207457,M,52,2024-01,GDL-110,GDL-040,19
32210080,2513332,M,27,2024-01,GDL-063,GDL-049,5
32210078,2376603,M,26,2024-01,GDL-266,GDL-091,16
32210077,410226,F,40,2024-01,GDL-017,GDL-060,12
32210075,624255,M,44,2024-01,GDL-058,GDL-071,4
32210074,1765142,M,30,2024-01,GDL-244,GDL-209,19
32210073,1320132,M,34,2024-01,GDL-026,GDL-009,4
32210072,1024543,F,34,2024-01,GDL-098,GDL-004,7
32210070,2312643,M,27,2024-01,GDL-162,GDL-186,30
32210069,732660,M,38,2024-01,GDL-129,GDL-136,3
32210068,1035612,F,27,2024-01,GDL-105,GDL-005,5
32210067,1026256,M,32,2024-01,GDL-192,GDL-121,20
32210065,631254,M,61,2024-01,GDL-189,GDL-056,7
32210063,2306117,F,33,2024-01,GDL-090,GDL-020,14
32210062,125114,F,41,2024-01,ZPN-062,ZPN-041,6
32210061,1421172,M,85,2024-01,GDL-190,GDL-090,16
32210060,437365,F,39,2024-01,GDL-182,GDL-100,12
32210059,2762061,M,39,2024-01,GDL-061,GDL-018,11
32210058,1763641,M,56,2024-01,TLQ-010,TLQ-006,6
32210057,253520,M,75,2024-01,GDL-195,GDL-056,3
32210056,1367732,F,40,2024-01,GDL-113,GDL-026,11
32210055,2347163,M,34,2024-01,GDL-049,GDL-045,10
32210054,2555322,F,21,2024-01,GDL-193,GDL-066,29
32210053,222153,M,24,2024-01,GDL-090,GDL-090,7
32210052,500662,M,30,2024-01,GDL-016,GDL-112,9
32210051,736607,M,33,2024-01,GDL-089,GDL-048,6
32210050,326367,M,32,2024-01,ZPN-058,ZPN-064,8
32210049,562350,F,39,2024-01,GDL-097,GDL-010,7
32210048,153544,M,44,2024-01,GDL-019,GDL-210,24
32210047,562353,M,56,2024-01,GDL-097,GDL-037,9
32210046,775010,M,29,2024-01,GDL-196,GDL-031,16
32210045,260340,M,32,2024-01,ZPN-020,ZPN-051,11
32210043,525665,M,30,2024-01,GDL-183,GDL-089,19
32210041,652644,M,46,2024-01,GDL-043,GDL-100,15
32210040,2575273,M,57,2024-01,TLQ-009,GDL-187,21
32210039,1234024,M,53,2024-01,GDL-204,GDL-204,16
32210038,2560366,M,32,2024-01,GDL-010,GDL-140,22
32210037,2337723,M,21,2024-01,GDL-099,GDL-009,5
32210036,2530652,M,21,2024-01,ZPN-023,ZPN-020,6
32210034,2643614,M,26,2024-01,GDL-087,GDL-090,9
32210032,365057,M,30,2024-01,GDL-201,GDL-210,23
32210030,607755,M,69,2024-01,GDL-076,GDL-085,22
32210029,1354510,M,24,2024-01,GDL-144,GDL-127,5
32210028,671473,F,49,2024-01,GDL-024,GDL-056,9
32210027,657241,M,21,2024-01,GDL-272,GDL-020,7
32210025,564165,M,31,2024-01,GDL-086,GDL-065,3
32210024,707676,M,29,2024-01,GDL-165,GDL-184,6
32210022,2712347,F,34,2024-01,GDL-059,GDL-107,11
32210021,451025,M,31,2024-01,GDL-211,GDL-209,4
32210020,15425,M,43,2024-01,GDL-001,GDL-084,16
32210019,206756,M,37,2024-01,GDL-266,GDL-183,6
32210018,1435035,F,30,2024-01,GDL-204,GDL-062,7
32210017,1432610,F,41,2024-01,GDL-009,GDL-089,3
32210016,1210507,F,25,2024-01,GDL-132,GDL-117,6
32210015,1515062,F,34,2024-01,GDL-036,GDL-109,18
32210014,420255,M,25,2024-01,GDL-032,GDL-054,2
32210013,572617,M,38,2024-01,GDL-049,GDL-062,5
32210012,1231437,F,21,2024-01,GDL-182,GDL-036,9
32210011,1236755,F,27,2024-01,GDL-192,GDL-188,2
32210010,1614153,M,33,2024-01,GDL-012,GDL-100,18
32210008,1126356,M,58,2024-01,GDL-165,GDL-184,8
32210007,1005323,F,39,2024-01,GDL-090,GDL-025,18
32210005,334037,M,44,2024-01,GDL-228,GDL-100,15
32210004,443121,F,35,2024-01,GDL-102,GDL-042,9
32210003,612703,M,30,2024-01,GDL-144,GDL-149,4
32210002,733554,M,31,2024-01,GDL-070,GDL-085,5
32210001,564671,M,43,2024-01,GDL-056,GDL-095,15
32210000,152061,M,36,2024-01,GDL-049,GDL-121,20
32209999,2710050,F,28,2024-01,GDL-187,GDL-198,7
32209998,15664,M,69,2024-01,GDL-182,GDL-036,9
32209997,724077,M,42,2024-01,GDL-207,GDL-048,5
32209996,304766,M,43,2024-01,GDL-035,GDL-032,5
32209995,1506763,M,31,2024-01,ZPN-020,ZPN-022,2
32209994,2657272,M,39,2024-01,GDL-175,GDL-157,5
32209993,1476726,M,47,2024-01,GDL-017,GDL-019,2
32209992,563750,M,41,2024-01,GDL-175,GDL-034,24
32209991,1654455,M,26,2024-01,GDL-114,GDL-179,2
32209989,16621,M,55,2024-01,GDL-061,GDL-052,8
32209988,2467237,M,29,2024-01,GDL-024,GDL-208,9
32209987,2646036,F,27,2024-01,ZPN-069,ZPN-056,6
32209986,177471,M,38,2024-01,GDL-193,GDL-193,9
32209985,502257,M,25,2024-01,ZPN-025,ZPN-021,3
32209983,547175,M,33,2024-01,GDL-189,GDL-069,12
32209982,1331143,M,47,2024-01,GDL-038,GDL-046,2
32209981,2070151,M,29,2024-01,GDL-195,GDL-187,4
32209980,2010721,M,33,2024-01,GDL-190,GDL-063,10
32209979,2371174,M,32,2024-01,GDL-050,GDL-252,8
32209978,1000351,F,24,2024-01,GDL-047,GDL-044,7
32209972,555643,M,38,2024-01,GDL-183,GDL-076,4
32209971,2752164,F,34,2024-01,GDL-024,GDL-267,12
32209970,2743235,F,31,2024-01,GDL-166,TLQ-009,24
32209969,2207436,M,43,2024-01,GDL-050,GDL-053,4
32209968,2760445,M,40,2024-01,GDL-052,GDL-209,14
32209966,1632477,M,25,2024-01,GDL-198,GDL-111,5
32209965,1176654,F,38,2024-01,GDL-268,GDL-051,11
32209963,2744670,M,37,2024-01,GDL-229,GDL-030,15
32209961,2513332,M,27,2024-01,GDL-069,GDL-063,2
32209960,2707606,M,29,2024-01,GDL-090,GDL-010,12
32209959,2744673,F,24,2024-01,GDL-229,GDL-019,13
32209958,662274,F,24,2024-01,GDL-049,GDL-156,13
32209957,10577,M,36,2024-01,GDL-076,GDL-054,8
32209956,2757353,M,32,2024-01,TLQ-002,GDL-194,8
32209955,2527475,M,22,2024-01,GDL-025,GDL-092,9
32209954,662511,M,49,2024-01,GDL-062,GDL-145,19
32209953,2752431,M,19,2024-01,GDL-184,GDL-166,4
32209952,75342,M,38,2024-01,GDL-052,GDL-078,3
32209951,604160,M,43,2024-01,ZPN-003,ZPN-020,7
32209950,2532112,M,30,2024-01,TLQ-002,GDL-194,9
32209949,262257,F,36,2024-01,GDL-195,GDL-034,2
32209948,375733,F,45,2024-01,GDL-112,GDL-107,7
32209947,431145,M,41,2024-01,GDL-189,GDL-048,11
32209943,107145,M,36,2024-01,GDL-060,GDL-051,11
32209942,1575456,M,39,2024-01,GDL-239,GDL-177,25
32209940,117760,M,39,2024-01,GDL-049,GDL-127,16
32209938,612400,M,43,2024-01,GDL-200,GDL-236,7
32209937,1763154,M,38,2024-01,GDL-004,GDL-212,7
32209936,2266427,M,25,2024-01,GDL-240,GDL-179,14
32209935,2275111,M,41,2024-01,GDL-099,GDL-121,23
32209933,341421,M,32,2024-01,GDL-127,GDL-127,27
32209932,1303563,M,37,2024-01,GDL-244,GDL-268,14
32209931,2710760,M,25,2024-01,GDL-054,GDL-198,9
32209929,2735323,M,29,2024-01,GDL-139,ZPN-038,11
32209928,1677274,F,43,2024-01,GDL-098,GDL-100,9
32209926,1354141,M,36,2024-01,GDL-187,GDL-033,3
32209925,203057,F,31,2024-01,GDL-159,GDL-166,5
32209924,2573021,F,31,2024-01,GDL-049,GDL-030,9
32209923,647226,F,30,2024-01,GDL-229,GDL-088,6
32209922,2615236,F,42,2024-01,GDL-021,GDL-103,12
32209921,3344360,M,38,2024-01,GDL-010,GDL-011,5
32209920,2710763,M,23,2024-01,GDL-001,GDL-076,4
32209919,2707617,M,22,2024-01,GDL-227,GDL-094,20
32209918,2703547,M,19,2024-01,GDL-227,GDL-094,19
32209917,600465,M,25,2024-01,GDL-058,GDL-061,4
32209916,2440414,M,32,2024-01,GDL-030,GDL-112,8
32209915,2111731,F,37,2024-01,GDL-060,GDL-014,13
32209913,1121627,M,30,2024-01,GDL-111,GDL-108,6
32209910,2575067,F,26,2024-01,GDL-104,GDL-209,16
32209906,2543305,F,42,2024-01,GDL-232,GDL-217,24
32209905,3351206,F,30,2024-01,GDL-036,GDL-040,7
32209904,16472,M,56,2024-01,GDL-060,GDL-198,12
32209903,2047513,M,20,2024-01,GDL-003,GDL-067,6
32209902,1243074,M,27,2024-01,GDL-184,GDL-165,5
32209901,525720,M,33,2024-01,GDL-033,GDL-124,19
32209900,156404,F,55,2024-01,GDL-007,GDL-062,12
32209899,562672,F,30,2024-01,GDL-001,GDL-010,13
32209898,6044,M,56,2024-01,GDL-106,GDL-111,5
32209897,501457,M,35,2024-01,GDL-090,GDL-088,7
32209896,262050,M,53,2024-01,GDL-048,GDL-186,9
32209895,2756011,F,20,2024-01,ZPN-048,ZPN-051,8
32209894,2607002,F,37,2024-01,GDL-026,GDL-073,17
32209893,527656,M,57,2024-01,GDL-195,GDL-209,9
32209892,303272,M,44,2024-01,GDL-034,GDL-027,5
32209891,626703,M,35,2024-01,GDL-076,GDL-066,14
32209890,273050,M,33,2024-01,GDL-249,GDL-198,3
32209889,3343605,M,22,2024-01,GDL-183,GDL-073,8
32209888,2423567,F,25,2024-01,GDL-014,GDL-020,4
32209887,1742356,M,38,2024-01,GDL-043,GDL-089,10
32209886,733554,M,31,2024-01,GDL-073,GDL-070,5
32209885,2603163,F,25,2024-01,GDL-009,GDL-016,11
32209884,1640601,M,26,2024-01,GDL-093,GDL-018,10
32209882,344641,M,60,2024-01,GDL-131,GDL-002,12
32209879,1533045,M,26,2024-01,TLQ-010,TLQ-006,4
32209878,123423,M,38,2024-01,GDL-011,GDL-200,13
32209876,1532751,M,34,2024-01,ZPN-012,ZPN-015,6
32209875,2167405,M,24,2024-01,ZPN-020,ZPN-018,3
